Star,Pressure,Temperature,Mass,SiO2,TiO2,Al2O3,Cr2O3,FeO,MgO,CaO,Na2O,SUM
2M19255247+4020378,10000,1052,1.137225,53.6473673,0.826328503,12.52409053,0,24.191391,0,6.491990031,2.318832632,100
2M19155629+4003522,10000,1042,0.30566,53.30237588,0.606378989,11.32230744,0,25.40174773,0,6.788354643,2.578835321,100
2M19263232+4150019,,,,,,,,,,,,
2M19294569+4312339,10000,998,0.274076,60.87305015,2.91602695,10.55851029,0,12.26324947,0,12.1240024,1.265160748,100
2M19140739+4056322,10000,1074,0.155806,54.01116822,0.321822887,8.529558753,0,23.98087247,0,10.38788481,2.768692857,100
2M19571668+4123047,10000,1018,1.046119,52.69848021,0.61145727,12.1871842,0,25.75631228,0,6.160972493,2.585593548,100
2M19233947+4217116,10000,1026,0.818969,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
2M19510878+4753100,10000,1016,0.724724,52.80353107,0.663186019,11.90162263,0,25.98791447,0,5.998554473,2.645191339,100
2M19162065+4133465,10000,928,2.200265,58.82819802,1.549371985,12.98857444,0,18.47734411,0,6.110968224,2.045543221,100
2M19253372+4210501,10000,940,9.80E-05,62.21844027,0.947091268,12.02144303,0,0.065617989,0,24.33958959,0.407817852,100
2M19310830+4312575,10000,1110,0.814269,42.60560116,0.770364675,12.88772078,0,32.64557052,0.001379562,7.838432351,3.250930949,100
2M19384178+4204321,10000,1012,0.28886,60.81788699,3.021543582,10.27318009,0,12.12493282,0,12.46219505,1.300261469,100
2M19290877+4204208,,,,,,,,,,,,
2M19254039+3840204,10000,1056,0.939289,52.82662436,0.601362232,12.07910253,0,25.76863147,0,6.083654522,2.640624885,100
2M19342430+4222471,10000,1008,0.142311,60.82056601,2.749239586,9.957465743,0,11.78372859,0,13.40638942,1.282610644,100
2M19421779+4248231,10000,1002,1.391889,55.50280766,1.125963756,12.78909145,0,22.00390231,0,6.398312258,2.17992257,100
2M19294013+4125007,10000,966,1.232519,55.13403805,1.168564871,13.00651661,0,22.16367386,0,6.226602347,2.300604262,100
2M19351783+4246469,,,,,,,,,,,,
2M19344300+4651099,10000,1112,1.007477,45.94897201,0.805583061,12.92882261,0,30.87313265,0.001473955,6.407483639,3.03453208,100
2M18523616+4508233,10000,1014,0.259568,60.80732677,3.198459921,10.45008743,0,12.30427775,0,11.92803738,1.311810751,100
2M18575579+4423529,10000,1016,0.402167,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
2M19322256+4253471,10000,1062,1.021508,53.36662911,0.820685516,12.19640356,0,24.94863021,0,6.072454486,2.595197115,100
2M18473976+4246318,10000,950,0.594682,53.89759775,0.001205765,8.86037529,0,9.378850247,0.197801,0.314085232,27.35008472,100
2M19282524+4222491,10000,1028,0.584273,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
2M19300081+4304593,10000,1088,0.264288,53.67556487,0.476732145,10.29259194,0,24.97772208,0,7.913986278,2.663402677,100
2M19283906+4101236,10000,1058,1.034594,50.60746152,1.08839165,12.93349886,0,26.48077863,0,6.458333486,2.431535857,100
2M19092707+3838585,10000,1102,1.063213,52.34732105,0.721157334,12.26959997,0,25.90207646,0,6.114071804,2.645773378,100
2M19275056+4225588,10000,928,1.001549,53.30071192,0.809112443,12.17546145,0,25.03246301,0,6.082540042,2.599711135,100
2M19443187+4858386,10000,1042,0.913948,53.25016537,0.782968438,12.15545068,0,25.16909015,0,6.020237744,2.622087615,100
2M18585736+4935542,10000,1110,0.925977,41.16042994,0.746974481,13.67377195,0,33.83558212,0.000368028,6.809464064,3.773409413,100
2M19455215+4235555,,,,,,,,,,,,
2M19260389+4214535,,,,,,,,,,,,
2M19383520+4153027,10000,964,1.365904,63.73691496,1.316590775,14.00135525,0,15.82116444,0,2.388074228,2.735900341,100
2M19071403+4918590,10000,1064,0.602688,52.11037719,0.620965705,11.83336204,0,26.71110995,0,5.934856135,2.78932898,100
2M19165219+4753040,10000,1072,0.141747,49.09024915,0.09131377,6.923874544,0,28.49560042,0,6.411497977,8.987464144,100
2M19351595+4212449,10000,964,0.206735,70.00902555,1.326995395,21.60421409,0,4.399154405,0,0.00276845,2.657842113,100
2M19432625+4756222,10000,1066,0.276996,53.51834341,0.616947946,11.28480107,0,25.11535077,0,6.948871348,2.515685459,100
2M19214099+3751064,10000,1144,1.870678,46.52561319,0.44586421,13.63948206,0,28.13670281,0.840862735,4.285230267,6.126244731,100
2M19095484+3813438,10000,928,1.857274,56.45478359,1.237232696,13.37267558,0,20.92043805,0,5.791303262,2.223566819,100
2M19293325+4213597,10000,1014,1.252132,55.00982311,1.05009874,12.75974252,0,22.54375283,0,6.429047368,2.207535431,100
2M19223006+4452262,,,,,,,,,,,,
2M19331205+4131240,10000,1012,0.042907,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
2M19330298+4121544,10000,1032,0.765906,64.2105541,1.204409726,11.42230752,0,14.13079716,0,7.012256297,2.019675198,100
2M19263381+4114277,10000,1022,0.261982,49.77694022,0.00275429,10.34066168,0,18.82549405,0.277077813,0.87602418,19.90104777,100
2M19360227+4252507,10000,1038,1.924783,57.24772213,1.371471432,12.87068414,0,20.15174955,0,6.255398477,2.102974277,100
2M19103720+3914394,,,,,,,,,,,,
2M19263090+4112309,,,,,,,,,,,,
2M19480452+5024323,10000,1046,0.937339,54.39231977,0.985482373,12.4280995,0,23.67808528,0,6.01304232,2.502970753,100
2M19092683+3842505,10000,1024,0.452666,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
2M19322962+4056051,10000,1006,0.144224,62.74001887,2.157995593,13.73786635,0,5.507793908,0,15.30282193,0.553503344,100
2M19024305+5014286,,,,,,,,,,,,
2M18444674+4729496,10000,1048,0.883173,55.25571838,1.118661639,12.52030741,0,22.62029699,0,6.091503998,2.393511579,100
2M19315309+4102087,10000,1016,1.17863,55.87118372,1.187235608,12.87054233,0,21.61257938,0,6.215399734,2.243059221,100
2M19244068+4238269,10000,982,0.008201,68.21973846,2.423031833,21.44757449,0,4.431955669,0,2.252784089,1.224915461,100
2M19104752+4220194,10000,1146,2.780768,45.88990497,0.430276395,14.34893152,0,27.56072813,1.100021381,4.071431691,6.598705911,100
2M19283288+4225459,10000,1082,0.232881,48.94600624,0.020131057,7.66396996,0,29.31002845,0,4.353711623,9.706152665,100
2M19011470+4750549,10000,1080,1.536531,57.9719821,1.412760233,13.03277474,0,19.7817963,0,5.574366945,2.226319683,100
2M19290865+4054489,10000,1082,0.234455,49.11351504,0.01855498,7.646494374,0,29.23558226,0,4.089269031,9.896584313,100
2M19022767+5008087,,,,,,,,,,,,
2M18495813+4358487,10000,1140,1.000964,48.34118326,0.389503072,12.94584047,0,28.48205773,0.571598206,3.147276901,6.122540367,100
2M19345452+4248243,,,,,,,,,,,,
2M19324327+4137039,10000,1116,0.519164,49.40833373,0.337621275,10.73864578,0,29.7325671,0.002036534,5.266156684,4.514638891,100
2M19045932+5014326,10000,1016,1.80031,58.45083087,1.52903853,12.97156921,0,18.84698508,0,6.150406058,2.051170255,100
2M18472048+4409213,10000,1026,0.868585,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
2M19134816+4014431,10000,960,0.47304,53.23636974,0.001501239,9.253085866,0,10.59805684,0.215049199,0.365312586,26.33062454,100
2M19310175+4325368,10000,984,0.309639,51.43721664,0.002332745,10.20848676,0,13.6870315,0.267190577,0.519058517,23.87868327,100
2M19345587+4154030,,,,,,,,,,,,
2M19352029+4237298,10000,1014,0.333054,49.84006888,0.002176439,10.62765657,0,17.65682283,0.298274075,0.785850365,20.78915083,100
2M18455585+4712289,10000,1062,0.899685,51.62734277,0.551615956,12.50489271,0,26.42997001,0,6.190578147,2.695600401,100
2M19180152+4522155,10000,1050,0.134728,44.56420463,0.120559451,14.06286406,0,30.78394322,0,7.956512856,2.511915782,100
2M19102533+4931237,10000,1116,0.40205,49.23703267,0.314971686,10.5881544,0,29.92001844,0.001724516,5.224101533,4.713996754,100
2M19280049+4147130,,,,,,,,,,,,
