Star,Pressure,Temperature,Mass,SiO2,TiO2,Al2O3,Cr2O3,FeO,MgO,CaO,Na2O,SUM
2M19443187+4858386,10000,1328,21.980477,51.50055208,0.537091993,14.18564041,0,14.06649358,6.616008903,10.77670013,2.317512912,100
2M18585736+4935542,10000,1328,16.368109,50.13291977,0.37645928,12.55209842,0,17.54318481,6.427666289,10.87301136,2.094660063,100
2M19455215+4235555,,,,,,,,,,,,
2M19260389+4214535,,,,,,,,,,,,
2M19383520+4153027,10000,1328,32.240458,56.69843949,0.383314939,14.61342784,0,8.612208564,6.27719709,9.639450073,3.775962003,100
2M19071403+4918590,10000,1328,21.218203,49.81506295,0.660973225,14.30631971,0,15.22443495,6.842275625,11.2037794,1.947154136,100
2M19165219+4753040,10000,1328,19.815707,49.82160863,0.457466192,13.82373728,0,15.83302331,6.957970994,10.80946546,2.296728143,100
2M19351595+4212449,10000,1328,36.764057,53.38692873,0.287855196,19.46863284,0,9.189426743,7.911655369,7.281390213,2.474110914,100
2M19432625+4756222,10000,1328,18.075759,47.91783848,0.906947263,13.34048903,0,17.88777696,6.899690383,11.50818415,1.539073737,100
2M19214099+3751064,10000,1328,20.835826,45.71947756,0.762121587,14.64214327,0,17.37781209,7.969013972,11.72755231,1.801879206,100
2M19095484+3813438,10000,1328,18.850841,53.46827414,0.392568006,13.44478405,0,14.70818455,6.378216587,9.161757687,2.44621499,100
2M19293325+4213597,10000,1328,17.047475,47.62341596,1.093138008,13.28618569,0,18.27784118,6.658116049,11.93211538,1.12918773,100
2M19223006+4452262,,,,,,,,,,,,
2M19331205+4131240,10000,1328,28.119106,52.22574019,0.537895446,18.90443683,0,11.61692695,7.920175246,6.909717912,1.885107429,100
2M19330298+4121544,10000,1328,21.34754,52.9167291,0.239992686,14.22316205,0,13.54756404,6.293963309,10.53640825,2.242180568,100
2M19263381+4114277,10000,1328,25.577909,49.28548735,0.844652774,15.00621649,0,14.12346571,7.906029033,10.23759061,2.596558041,100
2M19360227+4252507,10000,1328,20.078214,48.64393356,0.573855609,15.05219057,0,15.85118888,6.883792571,11.83508551,1.159953299,100
2M19103720+3914394,,,,,,,,,,,,
2M19263090+4112309,,,,,,,,,,,,
2M19480452+5024323,10000,1328,22.288172,52.08482495,0.824268043,13.70579616,0,13.63735535,6.500606064,10.66798994,2.57915949,100
2M19092683+3842505,10000,1328,21.483323,49.1081713,1.018377638,14.78137238,0,15.13665054,6.940065018,11.56341686,1.451946269,100
2M19322962+4056051,10000,1328,25.73763,50.25026613,0.449149349,17.77585881,0,13.23159009,7.468064701,9.972385891,0.852685027,100
2M19024305+5014286,,,,,,,,,,,,
2M18444674+4729496,10000,1328,24.00123,50.43934306,0.898892272,14.99800761,0,14.11990862,7.314494724,10.07393616,2.155417567,100
2M19315309+4102087,10000,1328,18.206542,49.97735284,1.258847358,12.71198251,0,16.48510393,6.493806873,11.13384746,1.939059028,100
2M19244068+4238269,10000,1328,30.470874,53.49028297,0.37999499,19.56719085,0,10.46048084,7.547703779,7.610206498,0.944140068,100
2M19104752+4220194,10000,1328,21.382821,42.4243873,0.58349272,16.32347822,0,18.58753853,8.399718635,12.01322098,1.668163623,100
2M19283288+4225459,10000,1328,22.447315,44.05222937,0.861323108,15.06999357,0,17.48555308,7.918166841,13.1987832,1.41395084,100
2M19011470+4750549,10000,1328,21.377087,52.86793874,0.39658721,15.27392756,0,13.68854771,6.92129708,8.477976375,2.373725323,100
2M19290865+4054489,10000,1328,23.044643,44.26806461,0.897063281,15.27842054,0,16.95711512,7.943604234,13.18056896,1.475163251,100
2M19022767+5008087,,,,,,,,,,,,
2M18495813+4358487,10000,1328,22.13333,52.04155005,0.43034077,13.99559286,0,13.91826119,6.849731369,9.936537481,2.82798628,100
2M19345452+4248243,,,,,,,,,,,,
2M19324327+4137039,10000,1328,17.066917,49.60506684,0.657993113,12.43949787,0,17.60057502,6.561894066,10.98411989,2.150853205,100
2M19045932+5014326,10000,1328,29.317164,49.61949616,0.431776006,16.73483249,0,12.6676483,7.573428579,11.28955565,1.683262811,100
2M18472048+4409213,10000,1328,19.330186,49.92813193,0.447916428,14.81822072,0,15.78735051,6.664227775,11.14391803,1.210234604,100
2M19134816+4014431,10000,1328,19.830916,42.15716623,0.934530454,15.16463348,0,18.74996563,8.180628094,12.57245374,2.240622368,100
2M19310175+4325368,10000,1328,22.441263,51.33718417,0.912957362,12.9320265,0,14.47809202,6.998025299,10.08037659,3.26133806,100
2M19345587+4154030,,,,,,,,,,,,
2M19352029+4237298,10000,1328,27.700876,44.42917736,1.442538267,16.39408942,0,15.20818741,8.396826375,11.92535447,2.203826704,100
2M18455585+4712289,10000,1328,17.570541,47.0916597,0.920276024,13.64937026,0,18.32943326,7.180865724,11.50218826,1.326206772,100
2M19180152+4522155,10000,1328,20.983642,49.7964726,0.394953444,14.43346211,0,15.49183549,6.817076227,11.20427125,1.861928869,100
2M19102533+4931237,10000,1328,19.438918,48.73330106,1.046874823,13.15997254,0,16.97885802,6.938245263,11.15470378,1.988044509,100
2M19280049+4147130,,,,,,,,,,,,
