Star,Pressure,Temperature,Mass,SiO2,TiO2,Al2O3,Cr2O3,FeO,MgO,CaO,Na2O,SUM
BD-092670,10000,1010,0.127127,60.82100676,2.874732454,10.11004856,0,11.95213629,0,12.95145636,1.290619571,100
BD-094191,10000,1024,0.320351,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
BD-112763,10000,1032,1.248718,58.4745052,1.502420894,12.97894477,0,18.83061383,0,6.167489996,2.04602531,100
BD-120327,,,,,,,,,,,,
BD-123458,,,,,,,,,,,,
BD-130116,10000,1000,0.036056,61.216978,2.250359741,9.874757128,0,10.02760316,0,15.44732442,1.182977549,100
BD-130321,10000,1016,0.10863,62.57974361,3.765002494,14.89298121,0,7.772392431,0,10.22968621,0.760194044,100
BD-131161,10000,1014,0.045464,62.57430391,2.669850311,13.47725753,0,7.376879331,0,13.12356471,0.778144209,100
BD-140184,,,,,,,,,,,,
BD-145003,,,,,,,,,,,,
BD-160308,,,,,,,,,,,,
BD-160931,10000,1012,0.000504,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
BD-170063,,,,,,,,,,,,
BD-173242,10000,928,0.768099,55.86798078,0.984534592,12.74530734,0,21.90379627,0,6.206646184,2.291734838,100
BD-195953,10000,1016,0.13472,62.57974361,3.765002494,14.89298121,0,7.772392431,0,10.22968621,0.760194044,100
BD-213153,10000,1022,1.50635,59.18520776,1.606966099,13.00969357,0,18.09028547,0,6.081688994,2.0261581,100
BD-223528,10000,1020,0.255849,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
CD-2310879,10000,998,0.003877,62.73008854,1.85365253,13.95367143,0,4.07192475,0,17.02371527,0.36694748,100
CD-436810,,,,,,,,,,,,
CD-4512460,10000,1018,0.140254,61.65463478,3.264673098,11.94712219,0,10.50815707,0,11.4761009,1.149311973,100
CD-452997,,,,,,,,,,,,
CD-571633,10000,986,0.064449,66.69343858,3.120539427,21.20697551,0,4.664033737,0,3.68250282,0.632509926,100
HD10002,10000,984,0.053541,60.83434943,1.924890466,8.532484423,0,9.921304687,0,17.52313734,1.263833662,100
HD100289,10000,928,0.920742,57.62911988,1.399311202,13.2909372,0,19.43515613,0,6.12743187,2.118043721,100
HD100508,10000,1012,0.036516,61.84915006,2.630320241,11.60748973,0,9.371753453,0,13.48200672,1.059279792,100
HD100777,,,,,,,,,,,,
HD101339,10000,990,0.167209,61.07666077,2.760782183,10.60384284,0,12.13931614,0,12.15120663,1.268191446,100
HD101367,10000,928,0.109356,63.14699098,2.217428754,11.0377857,0,9.620911085,0,12.65578924,1.321094237,100
HD101581,10000,1012,0.986129,58.88720966,1.53718957,13.03531547,0,18.37149828,0,6.145613595,2.023173419,100
HD101612,10000,1018,0.223717,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD101644,10000,960,0.810137,56.32397024,1.161988792,13.09453722,0,20.95347808,0,6.266373012,2.199652656,100
HD101650,,,,,,,,,,,,
HD10166,,,,,,,,,,,,
HD10180,10000,1022,0.250366,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD101930,10000,1048,0.620164,54.40228264,1.003431434,12.43257206,0,23.57202423,0,6.099118019,2.490571616,100
HD102117,10000,1020,0.213951,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
HD102136,10000,1004,0.189677,61.01477952,2.807952941,10.59010324,0,12.17694204,0,12.14295657,1.267265699,100
HD102300,,,,,,,,,,,,
HD102365,,,,,,,,,,,,
HD102438,,,,,,,,,,,,
HD102843,10000,1024,0.339328,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD103197,10000,968,0.923938,58.02192375,1.447798747,13.31024145,0,19.02731462,0,6.096798101,2.095923333,100
HD103720,10000,1026,0.343573,62.72153332,2.744560776,12.12206038,0,12.10764868,0,8.811067275,1.493129564,100
HD103891,,,,,,,,,,,,
HD103949,10000,1012,0.131809,60.81788699,3.021543582,10.27318009,0,12.12493282,0,12.46219505,1.300261469,100
HD104006,,,,,,,,,,,,
HD104067,10000,984,0.857491,55.58870362,1.202739336,13.11697707,0,21.60656079,0,6.243293616,2.241725571,100
HD104263,,,,,,,,,,,,
HD104760A,10000,1022,0.276321,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD104800,,,,,,,,,,,,
HD104982,10000,1028,0.461973,63.00802589,2.445828325,11.74840622,0,13.25417821,0,7.828973468,1.714587881,100
HD105004,,,,,,,,,,,,
HD105671,10000,1022,0.222804,62.1512704,3.122785265,12.25778435,0,10.9756575,0,10.23626055,1.256241947,100
HD105779,10000,1024,0.304268,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD105837,,,,,,,,,,,,
HD105938,10000,1010,0.030929,62.63505005,2.364724285,13.36242156,0,6.602401758,0,14.32857508,0.706827266,100
HD106116,10000,1028,0.393095,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD106275,10000,1028,0.331438,63.17104792,2.607985564,12.38278562,0,12.20858485,0,8.05348593,1.576110122,100
HD106290,10000,1016,0.128105,62.57974361,3.765002494,14.89298121,0,7.772392431,0,10.22968621,0.760194044,100
HD10647,10000,1018,0.103201,61.84112738,3.203364312,12.24137106,0,10.02510184,0,11.58958042,1.099454992,100
HD106589,10000,1026,0.416817,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD10700,,,,,,,,,,,,
HD107094,,,,,,,,,,,,
HD107148,10000,1028,0.740315,57.44079047,1.406703016,12.68412509,0,20.21499124,0,6.000137337,2.253252856,100
HD108063,10000,1028,0.080724,54.08213414,0,5.250356693,0,22.85618308,0,1.617815631,16.19351046,100
HD108147,10000,1006,0.020569,62.6542829,2.143523691,13.1647879,0,6.018115313,0,15.34661007,0.672680132,100
HD108309,10000,1028,0.44609,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD108341,10000,1024,0.24709,62.40884262,2.925666346,12.14726936,0,11.58715092,0,9.556993189,1.374077565,100
HD108564,,,,,,,,,,,,
HD108768,10000,984,0.159218,61.9376869,2.462716757,10.73138139,0,11.26107407,0,12.32119342,1.285947465,100
HD108935,10000,1032,0.514163,52.30041285,0.558135063,11.63957054,0,26.31727803,0,6.477464493,2.70713902,100
HD10895,10000,1042,0.679467,53.09445051,0.695809586,12.55793828,0,24.9005776,0,6.24667939,2.504544624,100
HD109098,10000,1016,0.186964,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD109200,,,,,,,,,,,,
HD109271,10000,1028,0.532331,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD109310,,,,,,,,,,,,
HD109368,10000,1010,0.434019,49.38637221,0.001734918,11.33127783,0,16.87426127,0.347129293,0.748009705,21.31121477,100
HD109409,10000,1018,0.167849,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD109423,10000,1026,0.414404,62.56701888,2.626342981,11.57264572,0,13.06589568,0,8.551076222,1.617020523,100
HD109684,,,,,,,,,,,,
HD109723,10000,984,1.007807,56.90663175,1.285918392,12.91287321,0,20.46878515,0,6.32514828,2.100643223,100
HD109988,,,,,,,,,,,,
HD110291,10000,994,1.123074,58.94737899,1.483451735,13.040306,0,18.35365922,0,6.144885913,2.030318138,100
HD110557,10000,994,0.98684,57.75677197,1.399233296,12.98803719,0,19.5376102,0,6.257913441,2.060433903,100
HD110619,,,,,,,,,,,,
HD110668,10000,1020,0.149363,61.83976611,3.274574275,12.13205357,0,10.73064255,0,10.83092143,1.192042063,100
HD111031,10000,1024,0.256743,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD111232,,,,,,,,,,,,
HD111515,,,,,,,,,,,,
HD111564,10000,1022,0.266527,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD111777,,,,,,,,,,,,
HD112100,10000,1002,0.893263,57.35086366,1.332471301,12.95882502,0,19.9809282,0,6.300414858,2.076496961,100
HD11226,10000,1016,0.186398,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD112283,10000,1012,0.106195,60.81788699,3.021543582,10.27318009,0,12.12493282,0,12.46219505,1.300261469,100
HD112540,10000,1024,0.29188,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD113101,,,,,,,,,,,,
HD113513,10000,982,0.001501,68.21973846,2.423031833,21.44757449,0,4.431955669,0,2.252784089,1.224915461,100
HD113569,10000,944,0.813679,55.65405832,0.985820396,12.86633243,0,21.97424289,0,6.281690344,2.237855629,100
HD113679,,,,,,,,,,,,
HD11397,,,,,,,,,,,,
HD114076,,,,,,,,,,,,
HD114386,10000,1026,1.018275,58.52367649,1.499236061,13.02751701,0,18.73426279,0,6.181771141,2.033536516,100
HD114561,10000,1018,0.209442,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD114613,10000,1016,0.17057,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD114729,,,,,,,,,,,,
HD114747,,,,,,,,,,,,
HD114783,,,,,,,,,,,,
HD114853,10000,928,0.197308,61.99210977,2.626531102,10.79291687,0,10.89447777,0,12.39990388,1.294060609,100
HD11505,,,,,,,,,,,,
HD115341,10000,998,0.173222,60.4657903,3.210758409,10.56130343,0,12.57047205,0,11.94367561,1.248000197,100
HD115499,10000,1030,1.130963,58.86634704,1.547257452,13.02096593,0,18.40120243,0,6.136202049,2.028025107,100
HD115585,10000,1086,0.154235,54.07208107,0.506814606,10.45040545,0,24.57904815,0,7.816632746,2.575017977,100
HD115617,10000,1020,0.262352,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
HD115674,10000,956,0.177189,61.67947933,2.595277354,10.80548658,0,11.5425337,0,12.11019955,1.267023482,100
HD115773,10000,1000,0.083784,60.81168013,2.376290365,9.419213897,0,11.1373709,0,14.99240709,1.263037623,100
HD115902,10000,1016,0.219872,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD11608,10000,1014,0.028538,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
HD116259,,,,,,,,,,,,
HD116284,10000,1008,0.170425,61.06682742,2.768301429,10.60164543,0,12.14530576,0,12.14988198,1.26803798,100
HD116410,10000,1016,0.184213,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD11683,10000,1066,0.305631,49.22013378,0.002187295,9.139003167,0,25.16842149,0.124690231,1.709886756,14.63567728,100
HD116858,10000,1022,0.303889,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD116883,10000,1000,1.102801,57.71591279,1.396156126,12.94634981,0,19.62224594,0,6.248738658,2.07059667,100
HD116920,10000,1028,0.499129,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD116963,10000,1018,0.29791,61.97812715,3.168172243,12.48397585,0,9.660888791,0,11.64952188,1.05931408,100
HD1171,,,,,,,,,,,,
HD117105,,,,,,,,,,,,
HD117207,10000,1026,0.330976,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD117359,10000,1026,0.399807,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD117618,10000,1016,0.186763,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD117938,10000,1018,0.220567,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD118466,10000,1000,0.064452,60.81168013,2.376290365,9.419213897,0,11.1373709,0,14.99240709,1.263037623,100
HD118563,10000,1010,0.133066,60.82100676,2.874732454,10.11004856,0,11.95213629,0,12.95145636,1.290619571,100
HD119173,,,,,,,,,,,,
HD119291,10000,1080,0.155384,54.84787171,0.469303288,10.0151407,0,23.7443307,0,8.395330851,2.528022755,100
HD11938,10000,1004,0.020749,62.66829966,2.052787302,13.10393033,0,5.717005619,0,15.80427365,0.653703442,100
HD119503,10000,1012,0.039511,62.62519807,2.505246113,13.4851446,0,6.909692144,0,13.74755368,0.727165386,100
HD119629,10000,958,9.60E-05,62.45840096,1.102214724,12.98155118,0,0.61660771,0,22.55194731,0.289278109,100
HD119638,10000,928,0.446079,63.59594895,2.216946272,11.92771364,0,12.75568962,0,7.766951759,1.736749762,100
HD11964A,10000,1022,1.055418,57.74838981,1.404954487,12.98228544,0,19.54868065,0,6.253152685,2.062536926,100
HD119782,10000,1022,0.287149,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD119949,,,,,,,,,,,,
HD120344,10000,1024,0.338757,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD120362,10000,1052,0.650092,45.06332519,0.02257686,13.75204584,0,21.31527548,0,3.433973321,16.4128033,100
HD120491,10000,980,1.832576,39.95823711,0.045607839,16.22003893,0,8.806135568,3.88E-05,9.57872745,25.39121431,100
HD121004,,,,,,,,,,,,
HD121504,10000,1028,0.454124,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD122308,10000,1020,0.224652,61.58859551,3.039324833,11.19764429,0,12.26502474,0,10.53181514,1.377595502,100
HD122474,10000,1024,0.295329,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD122862,10000,1016,0.195615,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD123265,,,,,,,,,,,,
HD123319,,,,,,,,,,,,
HD12345,10000,1022,0.279626,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD123517,10000,1028,0.451952,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD123619,,,,,,,,,,,,
HD123651,,,,,,,,,,,,
HD1237,10000,1000,0.101717,60.81168013,2.376290365,9.419213897,0,11.1373709,0,14.99240709,1.263037623,100
HD12387,,,,,,,,,,,,
HD124106,10000,1022,0.310973,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD124292,,,,,,,,,,,,
HD124364,10000,1026,0.892681,56.94455321,1.284019887,12.94847257,0,20.39589524,0,6.335734091,2.091325005,100
HD124785,,,,,,,,,,,,
HD125072,10000,1024,0.272536,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD125184,10000,1020,0.227154,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
HD125271,10000,1034,1.000575,57.33656512,1.342939509,12.94813913,0,20.00028527,0,6.291763194,2.080307778,100
HD125455,10000,976,0.302161,62.83623269,2.320135089,11.46189869,0,12.67439591,0,9.131300273,1.576037353,100
HD125522,10000,1010,0.122146,60.82100676,2.874732454,10.11004856,0,11.95213629,0,12.95145636,1.290619571,100
HD125595,10000,1022,0.970965,56.43207992,1.235289694,12.85302275,0,21.07574128,0,6.16638185,2.237484506,100
HD125612,10000,1010,0.128193,60.82100676,2.874732454,10.11004856,0,11.95213629,0,12.95145636,1.290619571,100
HD125881,10000,1014,0.122346,60.94892567,3.130663773,10.59728816,0,11.95699783,0,12.08170553,1.284419041,100
HD12617,10000,1028,0.4181,63.0502199,2.539495492,12.00210448,0,12.8352005,0,7.915958533,1.657021084,100
HD126525,10000,1016,0.194024,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD126681,10000,978,1.546648,54.53066229,1.255758889,12.52472847,0,22.10872594,0,7.576009559,2.004114847,100
HD126793,,,,,,,,,,,,
HD126803,,,,,,,,,,,,
HD126829,10000,1018,0.171703,61.35057539,3.22147165,11.24081887,0,11.72670674,0,11.17724128,1.283186066,100
HD127124,10000,1016,0.232097,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD128113,,,,,,,,,,,,
HD128340,,,,,,,,,,,,
HD128431,10000,1032,1.027243,58.14321277,1.452343443,13.00663319,0,19.13228043,0,6.218484459,2.047045703,100
HD128571,10000,1032,0.920866,58.86838622,1.590059823,13.15849763,0,18.28165676,0,6.021414963,2.0799846,100
HD128674,,,,,,,,,,,,
HD129191,10000,982,0.128931,62.26214844,2.305133674,10.78850259,0,10.97479374,0,12.37747657,1.291944987,100
HD129229,,,,,,,,,,,,
HD129642,,,,,,,,,,,,
HD129829,10000,992,0.200109,50.81026196,0.003443974,10.53903363,0,14.69706954,0.28925943,0.581482915,23.07944855,100
HD130322,10000,992,0.174192,61.05572527,2.776738572,10.59921799,0,12.15205792,0,12.14838145,1.267878795,100
HD13060,10000,1028,0.497194,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD130930,,,,,,,,,,,,
HD130989,10000,990,0.009486,62.74819303,1.607497785,12.94032465,0,3.724588917,0,18.45513313,0.524262493,100
HD130992,10000,1030,0.991968,57.74980425,1.396850088,12.98017253,0,19.55383812,0,6.257186108,2.062148906,100
HD131183,10000,1022,0.263805,61.85360879,2.868712613,11.18692686,0,12.76939512,0,9.844571733,1.476784885,100
HD131218,10000,1018,0.224161,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD131565,10000,1098,0.756305,54.25832768,1.086969622,12.73476989,0,23.31417899,0,6.20981682,2.395937002,100
HD131653,,,,,,,,,,,,
HD131664,10000,1024,0.273272,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD1320,10000,1006,1.047079,58.52000838,1.501643986,13.02531138,0,18.7388125,0,6.179839477,2.034384279,100
HD132411,10000,1048,0.565047,53.42722253,0.785723267,12.16574812,0,24.97784621,0,6.071372741,2.572087131,100
HD13252,,,,,,,,,,,,
HD132569,10000,1002,1.113461,58.87043672,1.547224281,13.0252669,0,18.39281754,0,6.137299613,2.026954945,100
HD132648,,,,,,,,,,,,
HD133633,,,,,,,,,,,,
HD134060,10000,1014,0.169071,60.80732677,3.198459921,10.45008743,0,12.30427775,0,11.92803738,1.311810751,100
HD134088,,,,,,,,,,,,
HD134113,,,,,,,,,,,,
HD134606,10000,998,0.134291,61.20479141,2.663155412,10.63233487,0,12.06135944,0,12.16826232,1.27009655,100
HD134664,10000,928,0.178777,61.56304496,2.979983013,10.79150653,0,11.16097745,0,12.22689615,1.277591892,100
HD134702,10000,1028,0.498536,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD134929B,10000,1088,0.905532,56.46663186,1.389250613,12.89584173,0,20.88779291,0,6.12958119,2.230901696,100
HD134985,,,,,,,,,,,,
HD134987,,,,,,,,,,,,
HD135468,10000,1022,0.231847,61.914401,2.935113422,11.43279703,0,12.30849041,0,9.989690249,1.419507885,100
HD135625,10000,1026,0.32917,62.55912817,2.618376526,11.53976409,0,13.12823944,0,8.529162739,1.625329039,100
HD13578,10000,1024,0.314962,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD136352,,,,,,,,,,,,
HD136713,,,,,,,,,,,,
HD136894,10000,1024,0.352271,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD137010,10000,1018,0.971382,56.94176618,1.294889091,12.94798945,0,20.39323757,0,6.329611788,2.092505914,100
HD13724,10000,1016,0.178812,60.97317059,3.189367849,10.61550557,0,12.46492517,0,11.41355095,1.343479865,100
HD137303,10000,1026,0.373805,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD137388,,,,,,,,,,,,
HD137676,,,,,,,,,,,,
HD13789,10000,1024,0.40591,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD13808,10000,928,0.8961,55.94906143,1.178036846,13.26863012,0,21.14587428,0,6.284569563,2.173827756,100
HD138549,10000,1030,0.536355,63.54609733,2.143233415,11.89974374,0,13.39264505,0,7.196754839,1.821525634,100
HD138799,10000,1026,0.37628,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD1388,10000,1020,0.249622,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
HD138914,10000,1012,0.189969,60.81788699,3.021543582,10.27318009,0,12.12493282,0,12.46219505,1.300261469,100
HD139189,,,,,,,,,,,,
HD139332,10000,1010,0.32003,49.38871482,0.002274129,11.3312848,0,16.86949651,0.347464625,0.747828203,21.31293691,100
HD139536,10000,1000,0.010297,62.66463921,1.899426685,12.83649828,0,5.298292647,0,16.64864086,0.652502315,100
HD139590,10000,1012,0.034929,62.11256602,2.55941101,12.08569881,0,8.601904999,0,13.66506682,0.97535234,100
HD139710,10000,1020,0.277155,61.528775,2.964524739,10.94488384,0,12.75343144,0,10.37154607,1.436838919,100
HD139879,10000,986,0.322309,51.27940982,0.002260616,10.29030759,0,13.94487501,0.272272285,0.53416391,23.67671077,100
HD140785,10000,1026,0.388251,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD140901,10000,928,0.932819,57.19959804,1.360176563,13.35474674,0,19.78282918,0,6.201326096,2.101323386,100
HD141128,10000,996,0.1079,62.89195908,2.784862559,13.46341386,0,9.643391337,0,10.2885214,0.927851762,100
HD141597,,,,,,,,,,,,
HD141598,,,,,,,,,,,,
HD141624,,,,,,,,,,,,
HD141937,10000,1024,0.323436,62.1788488,2.735858534,11.3194267,0,13.02071104,0,9.190531017,1.554623912,100
HD142,10000,1012,0.022645,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
HD142022A,,,,,,,,,,,,
HD142709,10000,1020,0.796765,55.49558962,1.092538086,12.86619938,0,22.0336786,0,6.241431967,2.270562341,100
HD142879,10000,1026,0.376262,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD143114,,,,,,,,,,,,
HD143295,10000,1026,0.471684,62.55750824,2.616727922,11.53297082,0,13.14118148,0,8.524548219,1.627063317,100
HD143638,10000,994,1.001605,59.33885843,1.515005704,13.08018886,0,17.93654673,0,6.115454985,2.013945286,100
HD14374,10000,1022,0.287812,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD143790,10000,1012,0.000785,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
HD144342,10000,928,0.946418,57.12111918,1.345149422,13.34781776,0,19.88020746,0,6.206613552,2.09909262,100
HD144411,10000,1102,0.733389,52.73943554,0.812384443,12.45466671,0,25.27283226,0,6.145525782,2.575155267,100
HD144497,10000,928,0.942233,55.17253731,1.087397114,13.19725946,0,21.99534925,0,6.302833752,2.244623119,100
HD14452,10000,1030,2.82549,38.59593647,0.075013115,15.87942228,0,12.76171492,2.98E-05,18.30673936,14.38114404,100
HD144585,10000,1026,0.287349,62.71534352,2.740835984,12.10257989,0,12.13911045,0,8.805040846,1.497089312,100
HD144589,10000,1012,0.048145,62.41327143,4.265422214,16.28040474,0,6.685728061,0,9.922932656,0.432240898,100
HD144628,,,,,,,,,,,,
HD144846,10000,1020,0.788509,55.77751628,1.100422583,12.76902898,0,21.85841691,0,6.226776069,2.267839169,100
HD144880,,,,,,,,,,,,
HD145344,,,,,,,,,,,,
HD145377,10000,1024,0.252317,62.32490715,2.869105462,11.87232625,0,12.02623673,0,9.479008883,1.428415532,100
HD145417,,,,,,,,,,,,
HD145598,,,,,,,,,,,,
HD145666,10000,994,0.076845,60.81193815,2.176239528,9.065273083,0,10.67119787,0,16.0171029,1.258248472,100
HD145809,,,,,,,,,,,,
HD145927,10000,1008,0.114343,60.82056601,2.749239586,9.957465743,0,11.78372859,0,13.40638942,1.282610644,100
HD1461,10000,1034,0.903945,58.2126798,1.511598977,13.1217964,0,18.95988521,0,6.080156583,2.113883032,100
HD146233,10000,1002,1.032154,59.23763475,1.584571503,13.04627833,0,18.01355961,0,6.103829557,2.014126251,100
HD14635,10000,982,0.051979,60.84199092,1.883141061,8.432157238,0,9.775186551,0,17.80089817,1.266626056,100
HD14680,10000,1016,1.155501,58.49548583,1.503083707,13.0009665,0,18.7870696,0,6.172767515,2.040626846,100
HD147147,10000,1030,0.746517,43.04343955,0.036165102,13.17784971,0,18.80793826,0,4.693308961,20.24129842,100
HD147195,10000,1018,0.220886,61.24173523,3.076936046,10.77579463,0,12.61105714,0,10.90676472,1.387712235,100
HD14744,10000,1028,0.532705,62.98985225,2.491187567,11.77360859,0,13.24781913,0,7.784590698,1.712941757,100
HD14745,10000,1008,0.029799,62.64906562,2.246445589,13.27778101,0,6.285875566,0,14.85597924,0.684852967,100
HD14747,,,,,,,,,,,,
HD147512,10000,1022,0.257775,61.83903016,2.851225418,11.12504583,0,12.89057779,0,9.802153729,1.49196708,100
HD147513,10000,1014,0.048512,62.58519522,3.988114389,15.67304248,0,7.130394052,0,10.02369826,0.599555593,100
HD147518,,,,,,,,,,,,
HD148156,10000,1022,0.230351,61.90770935,2.928275292,11.40670498,0,12.35597199,0,9.975958331,1.42538006,100
HD148211,,,,,,,,,,,,
