Star,Pressure,Temperature,Mass,SiO2,TiO2,Al2O3,Cr2O3,FeO,MgO,CaO,Na2O,SUM
HD106589,10000,1328,22.846588,48.32331422,1.455302552,15.30632308,0,14.75786828,7.340812463,11.52410907,1.29227034,100
HD10700,,,,,,,,,,,,
HD107094,,,,,,,,,,,,
HD107148,10000,1328,23.614916,49.793383,1.557919511,14.25351664,0,14.52767767,7.306962607,10.41549472,2.145045854,100
HD108063,10000,1328,26.404736,53.70040045,1.35110996,14.12648875,0,12.08011364,7.139929448,7.939029671,3.662928089,100
HD108147,10000,1328,21.115517,50.29034566,1.737421069,14.0099549,0,14.38006253,6.523963084,11.58325649,1.474996259,100
HD108309,10000,1328,21.612575,49.25097806,1.569982441,14.38221763,0,15.12679691,7.18961105,10.77854591,1.701868001,100
HD108341,10000,1328,18.407205,50.50969299,1.783858878,13.27783604,0,15.90314721,6.701109262,10.18282303,1.641532583,100
HD108564,,,,,,,,,,,,
HD108768,10000,1328,20.845273,49.58358497,1.715802341,13.52787623,0,15.34236989,6.823350191,11.18689457,1.82012181,100
HD108935,10000,1328,25.925286,44.2136521,1.505918143,15.89099205,0,15.63768823,8.10328631,13.37924608,1.269217093,100
HD10895,10000,1328,17.061793,47.60626565,2.03464718,11.82852007,0,18.5530036,6.840807331,11.43606482,1.700691353,100
HD109098,10000,1328,21.673257,49.39755543,1.620122186,14.39324675,0,14.99988188,7.180723629,10.69737684,1.711093283,100
HD109200,,,,,,,,,,,,
HD109271,10000,1328,22.221828,48.06489064,1.633074726,14.69565339,0,15.43559249,7.206419811,11.65964522,1.30472373,100
HD109310,,,,,,,,,,,,
HD109368,10000,1328,22.349109,41.68586487,1.516030899,14.18620164,0,18.38250344,7.712386521,15.06938117,1.447631463,100
HD109409,10000,1328,22.966429,50.57863692,1.56728415,14.27656389,0,14.35772027,7.213722318,9.855590541,2.150481915,100
HD109423,10000,1328,17.648998,50.13488046,1.87390826,12.58274724,0,16.10573407,6.308507151,11.41086177,1.583361056,100
HD109684,,,,,,,,,,,,
HD109723,10000,1328,19.435657,47.04540441,1.846339887,13.24910002,0,17.61519661,7.071836701,11.7927663,1.379356078,100
HD109988,,,,,,,,,,,,
HD110291,10000,1328,21.011993,47.99545611,1.639673566,14.06301184,0,16.09166973,7.164739194,11.5364587,1.50899086,100
HD110557,10000,1328,19.59634,48.10235825,1.719956292,13.65259562,0,16.47960416,7.00114509,11.55725117,1.487089409,100
HD110619,,,,,,,,,,,,
HD110668,10000,1328,22.356085,50.77012318,1.53294685,14.384534,0,14.05972245,6.91000437,10.50899332,1.833675838,100
HD111031,10000,1328,22.426033,50.23570697,1.577456171,14.37704101,0,14.5966733,7.211002891,10.02631596,1.975803689,100
HD111232,,,,,,,,,,,,
HD111515,,,,,,,,,,,,
HD111564,10000,1328,22.20957,48.79826006,1.566798766,14.366555,0,15.21563933,7.225188263,11.13446786,1.693090716,100
HD111777,,,,,,,,,,,,
HD112100,10000,1328,20.290041,47.60407678,1.742356126,13.85665759,0,16.4544724,7.260444613,11.52876826,1.553224229,100
HD11226,10000,1328,21.967405,49.68122926,1.539002261,14.25307411,0,14.70712949,6.984105559,11.07633377,1.759125553,100
HD112283,10000,1328,18.444952,49.25678734,2.854919371,11.67229182,0,16.4847528,6.471495303,11.46656698,1.79318638,100
HD112540,10000,1328,21.130548,49.32943369,1.842511699,13.856502,0,15.08168539,6.749624709,11.57920302,1.561039496,100
HD113101,,,,,,,,,,,,
HD113513,10000,1328,30.385591,50.76785359,1.428810033,17.31215702,0,11.15103127,7.359898023,10.76777431,1.212475753,100
HD113569,10000,1328,21.203343,47.49602781,1.689413036,13.89856354,0,16.43623646,7.310346335,11.55641209,1.613000723,100
HD113679,,,,,,,,,,,,
HD11397,,,,,,,,,,,,
HD114076,,,,,,,,,,,,
HD114386,10000,1328,23.314124,47.29202458,1.636227794,14.84331241,0,15.50447201,7.584968702,11.6594814,1.479513101,100
HD114561,10000,1328,21.746592,49.04294076,1.764099337,14.0838142,0,15.14892241,6.964425058,11.40758806,1.588210179,100
HD114613,10000,1328,21.303594,49.9648923,1.57322107,13.89630436,0,14.95450603,7.020431198,10.62947867,1.961166369,100
HD114729,,,,,,,,,,,,
HD114747,,,,,,,,,,,,
HD114783,,,,,,,,,,,,
HD114853,10000,1328,21.168424,48.23427079,1.619875409,14.43786626,0,15.60964175,6.9853454,11.83822281,1.274777574,100
HD11505,,,,,,,,,,,,
HD115341,10000,1328,21.81318,49.41182292,1.764994328,13.85882096,0,14.95535126,6.811332792,11.47120638,1.726471349,100
HD115499,10000,1328,19.285215,48.43257584,1.831072088,13.09584918,0,16.67963682,6.746566009,11.64197783,1.572322241,100
HD115585,10000,1328,22.28878,50.45395434,1.522266844,14.0230036,0,14.8136064,7.403011711,9.288739655,2.495417453,100
HD115617,10000,1328,20.996984,47.72855841,1.599279249,14.42361644,0,15.88637711,7.219385143,11.74087187,1.401911773,100
HD115674,10000,1328,20.518897,48.63081023,1.74752767,13.72390164,0,15.86166393,6.89702491,11.56369154,1.575380082,100
HD115773,10000,1328,21.645699,49.19175379,1.766085058,14.18255867,0,14.88801297,6.865929972,11.57280081,1.532858728,100
HD115902,10000,1328,21.946481,48.69851935,1.562474891,14.31591626,0,15.41725345,7.103379998,11.35455495,1.547901099,100
HD11608,10000,1328,23.50801,52.08276124,1.481363612,15.46429398,0,12.97753541,6.932176414,9.374169683,1.687699666,100
HD116259,,,,,,,,,,,,
HD116284,10000,1328,20.615842,49.19458582,1.757844159,13.98836992,0,15.27247232,6.801131022,11.52890028,1.45669648,100
HD116410,10000,1328,22.234733,50.60730446,1.520512742,13.92608759,0,14.31605663,6.846319589,10.76416984,2.019549146,100
HD11683,10000,1328,21.84364,40.29974133,1.723018518,15.39796531,0,18.62302848,8.002248066,14.84009226,1.11390604,100
HD116858,10000,1328,19.275995,49.08108615,1.803818382,13.41233529,0,15.95373496,6.632315863,11.63907779,1.477631566,100
HD116883,10000,1328,17.380587,47.63236977,1.812686304,12.80428434,0,17.89318018,6.749270249,11.78386294,1.324346225,100
HD116920,10000,1328,21.037597,48.25896159,1.66521245,14.08573251,0,15.81467242,6.996835941,11.70814977,1.470435317,100
HD116963,10000,1328,24.084139,48.73178487,1.609947103,15.50571429,0,14.00521451,6.854244493,12.36636574,0.926729002,100
HD1171,,,,,,,,,,,,
HD117105,,,,,,,,,,,,
HD117207,10000,1328,20.862684,49.74775619,1.651874754,13.89685292,0,15.37467544,7.111159203,10.33993308,1.877748417,100
HD117359,10000,1328,19.013364,47.70549447,1.731413875,13.73085939,0,16.87530965,7.072240983,11.56356255,1.321119079,100
HD117618,10000,1328,22.160801,49.4454603,1.562721542,14.30346019,0,14.77130308,7.012947045,11.19099265,1.713115192,100
HD117938,10000,1328,20.383592,50.12479684,1.708966813,13.01554237,0,15.28318663,6.569564592,11.25524701,2.042695743,100
HD118466,10000,1328,20.396821,50.26959929,1.644556506,14.00426334,0,15.16099943,6.881951949,10.39264956,1.645979914,100
HD118563,10000,1328,20.991518,48.49851034,1.768791214,13.92437618,0,15.74844778,6.96807305,11.58240563,1.509395808,100
HD119173,,,,,,,,,,,,
HD119291,10000,1328,24.168203,50.50518158,1.2312816,14.14635219,0,13.77562085,6.944548175,10.95767041,2.439345198,100
HD11938,10000,1328,20.931594,52.57718357,1.453388703,13.33604033,0,13.3532603,6.074578502,11.20621325,1.999335343,100
HD119503,10000,1328,18.155829,51.59068734,1.883822773,12.66025454,0,15.10686359,6.158958135,11.00891699,1.590496618,100
HD119629,10000,1328,20.518332,51.67775254,1.968309789,13.66950763,0,13.52406949,6.072163888,11.7968037,1.291392957,100
HD119638,10000,1328,20.775358,49.53982767,1.663976268,13.80440245,0,15.11288976,6.781664323,11.38931482,1.707924715,100
HD11964A,10000,1328,19.382434,47.45547073,1.699788719,13.74945435,0,16.93251784,7.184898759,11.57824685,1.399622742,100
HD119782,10000,1328,18.537365,48.90397185,1.757078535,13.06809902,0,16.4957875,6.699240383,11.46418635,1.611636358,100
HD119949,,,,,,,,,,,,
HD120344,10000,1328,21.257527,47.73137571,1.658307316,14.56450056,0,15.76857604,7.274777874,11.67590203,1.326560474,100
HD120362,10000,1328,17.917408,37.69661197,1.911131533,14.008422,0,22.08111479,7.887895496,15.15013233,1.264691885,100
HD120491,10000,1328,23.036335,38.44277572,1.72445762,14.06713717,0,18.74534228,8.060354209,16.02506725,2.934865753,100
HD121004,,,,,,,,,,,,
HD121504,10000,1328,21.720453,49.4064731,1.697004087,14.15966933,0,14.83953305,6.817584529,11.52877601,1.550959907,100
HD122308,10000,1328,20.082733,49.57354623,1.734894616,13.80818609,0,15.20233491,6.618834447,11.60674121,1.4554625,100
HD122474,10000,1328,22.396545,49.14955776,1.568271692,14.37445282,0,15.19771179,7.29814711,10.6213676,1.79049124,100
HD122862,10000,1328,20.975901,49.42963201,1.681193214,13.97430954,0,15.02785935,6.85890645,11.36596984,1.662129593,100
HD123265,,,,,,,,,,,,
HD123319,,,,,,,,,,,,
HD12345,10000,1328,20.479594,48.40256515,1.672399792,14.16281581,0,15.76734168,7.130214972,11.36795718,1.496705425,100
HD123517,10000,1328,18.265454,49.59720611,1.932299521,12.47735699,0,16.35604203,6.606361671,11.16392915,1.866804526,100
HD123619,,,,,,,,,,,,
HD123651,,,,,,,,,,,,
HD1237,10000,1328,17.861458,49.7468309,1.898025661,12.1714,0,16.61278899,6.406477419,11.32660299,1.837874041,100
HD12387,,,,,,,,,,,,
HD124106,10000,1328,18.441567,49.66385791,1.796021193,13.02887005,0,16.03042728,6.46334797,11.49523236,1.522243227,100
HD124292,,,,,,,,,,,,
HD124364,10000,1328,19.281769,47.96890702,1.73549778,13.56548791,0,16.63344337,7.006598733,11.58994959,1.500115597,100
HD124785,,,,,,,,,,,,
HD125072,10000,1328,25.629415,49.67460539,1.361212399,16.25215104,0,13.68007145,7.837643629,9.230332666,1.963983426,100
HD125184,10000,1328,20.921259,48.67752529,1.699147196,14.16658808,0,15.76157806,7.276813147,10.77893476,1.639413464,100
HD125271,10000,1328,24.692991,46.44988521,1.572455411,15.19796187,0,15.74333599,7.86195726,11.84122352,1.333180752,100
HD125455,10000,1328,20.24541,48.73215311,1.664598943,13.98053062,0,15.76825645,7.027711127,11.28304428,1.543705469,100
HD125522,10000,1328,20.569249,48.91766907,1.721477787,13.71291063,0,15.54261817,6.871156698,11.51749007,1.716677578,100
HD125595,10000,1328,25.278253,48.41572251,1.131105281,15.44770692,0,14.25247883,7.549870007,11.45743507,1.745681381,100
HD125612,10000,1328,21.880911,49.45428607,1.662676095,14.29370375,0,14.85014029,6.933392111,11.25248797,1.553313714,100
HD125881,10000,1328,21.489006,49.88436118,1.680772694,14.04647086,0,14.62548734,6.699692098,11.46883489,1.594380941,100
HD12617,10000,1328,21.82691,50.47364017,1.495724484,14.16753471,0,14.30400599,6.782010497,10.9955064,1.781577745,100
HD126525,10000,1328,20.758415,48.72384814,1.604255977,14.15250691,0,15.49857268,7.136484288,11.23648183,1.647850172,100
HD126681,10000,1328,15.262037,45.61994781,1.93154452,10.17664268,0,23.31780526,6.47864826,11.77702231,0.698389155,100
HD126793,,,,,,,,,,,,
HD126803,,,,,,,,,,,,
HD126829,10000,1328,21.477814,49.45093963,1.826330037,13.95657132,0,14.86587996,6.68707077,11.681612,1.531596279,100
HD127124,10000,1328,18.508083,50.24950817,1.744958813,12.86879923,0,15.6970696,6.366669861,11.38694692,1.686047412,100
HD128113,,,,,,,,,,,,
HD128340,,,,,,,,,,,,
HD128431,10000,1328,20.539245,48.58469946,1.584335897,13.86721551,0,15.85115358,7.02423263,11.4259442,1.662418728,100
HD128571,10000,1328,19.997913,49.60386781,2.026481369,12.69488188,0,15.73024119,6.75079525,11.12390894,2.069823567,100
HD128674,,,,,,,,,,,,
HD129191,10000,1328,23.200199,50.33189806,1.48740452,14.46658416,0,14.26757123,7.216840917,10.1630046,2.066696511,100
HD129229,,,,,,,,,,,,
HD129642,,,,,,,,,,,,
HD129829,10000,1328,23.593398,50.98329643,1.732469572,12.50259787,0,14.30282524,7.033142031,10.26441739,3.181251464,100
HD130322,10000,1328,19.560522,49.14687444,1.633192022,13.48931945,0,15.90677341,6.790188989,11.36822206,1.665429628,100
HD13060,10000,1328,20.910666,48.16968254,1.661417013,14.15007244,0,15.85117656,7.086401812,11.61794655,1.463303101,100
HD130930,,,,,,,,,,,,
HD130989,10000,1328,20.638103,50.79454749,1.888985509,13.4979199,0,14.31492634,6.377431979,11.48352151,1.642667278,100
HD130992,10000,1328,22.298578,47.51309699,1.697770421,14.2502735,0,15.99934857,7.319876312,11.6847931,1.534841117,100
HD131183,10000,1328,22.828346,48.47490805,1.608685695,15.18522355,0,15.03649702,7.435191113,10.92359127,1.3359033,100
HD131218,10000,1328,19.78441,49.51737063,1.965276054,13.05937355,0,15.67924799,6.585982012,11.48139272,1.711357047,100
HD131565,10000,1328,19.700088,47.70783136,1.889859718,13.2396999,0,16.95318602,7.054398031,11.56700363,1.588021353,100
HD131653,,,,,,,,,,,,
HD131664,10000,1328,21.92019,50.12371678,1.654686479,13.98850963,0,14.70421417,7.003048401,10.60218225,1.923642298,100
HD1320,10000,1328,19.566238,48.4845158,1.730101621,13.51784127,0,16.25792552,6.892059915,11.53657407,1.580981804,100
HD132411,10000,1328,20.798161,47.70861246,1.901596987,13.18169373,0,16.75181428,7.210777888,11.40841605,1.837088611,100
HD13252,,,,,,,,,,,,
HD132569,10000,1328,19.444113,48.0021492,1.952219037,13.30674863,0,16.72575005,6.898902271,11.66237104,1.451859765,100
HD132648,,,,,,,,,,,,
HD133633,,,,,,,,,,,,
HD134060,10000,1328,22.738725,48.71792534,1.582524128,14.499359,0,15.03371811,7.210774866,11.31740806,1.638290493,100
HD134088,,,,,,,,,,,,
HD134113,,,,,,,,,,,,
HD134606,10000,1328,20.824202,50.26299852,1.617237152,13.92752976,0,15.15371195,7.172099507,9.805118726,2.061304374,100
HD134664,10000,1328,20.945575,48.91048242,1.739679983,13.88306319,0,15.53487961,6.909079797,11.45954928,1.563265712,100
HD134702,10000,1328,19.983032,49.35984627,1.769064146,13.67086662,0,15.48831682,6.647072331,11.59502937,1.469804441,100
HD134929B,10000,1328,20.42331,49.30559448,1.519612517,13.89784555,0,15.69891653,7.154742569,10.5724933,1.850795043,100
HD134985,,,,,,,,,,,,
HD134987,,,,,,,,,,,,
HD135468,10000,1328,20.039175,49.38853088,2.086123753,13.27994511,0,15.47817128,6.596023785,11.60978452,1.561420672,100
HD135625,10000,1328,22.356803,50.35645007,1.518623251,14.3136588,0,14.26798336,6.918825337,10.80424362,1.820215567,100
HD13578,10000,1328,21.913301,48.99185245,1.569727033,14.67113766,0,14.89500311,7.157848706,11.19454355,1.519887492,100
HD136352,,,,,,,,,,,,
HD136713,,,,,,,,,,,,
HD136894,10000,1328,19.629978,47.6704624,1.687907594,13.90898186,0,16.64458896,7.080674009,11.69043508,1.316950094,100
HD137010,10000,1328,19.371531,47.57768866,1.859508854,13.40923295,0,16.98600235,6.944124002,11.82087757,1.402565621,100
HD13724,10000,1328,22.175319,49.56121011,1.681209772,14.22126953,0,14.80501027,7.05058252,10.94503761,1.735680183,100
HD137303,10000,1328,22.643767,47.97071446,1.611344475,14.51731195,0,15.45374938,7.273182577,11.63740111,1.536296039,100
HD137388,,,,,,,,,,,,
HD137676,,,,,,,,,,,,
HD13789,10000,1328,18.724149,49.57834164,1.536081209,13.17874836,0,16.0684669,6.462526951,11.57698544,1.598849496,100
HD13808,10000,1328,19.560555,48.55545395,1.611392008,13.52974353,0,16.23532171,6.928596158,11.45724704,1.682245611,100
HD138549,10000,1328,20.078532,49.39855023,1.640136751,13.58670844,0,15.65486697,6.920578754,11.01222501,1.786933854,100
HD138799,10000,1328,18.917133,49.34806178,1.936894925,12.72812811,0,16.24244729,6.623151707,11.34548414,1.775832053,100
HD1388,10000,1328,21.743998,48.75038365,1.657258875,14.36389475,0,15.16420275,7.056593606,11.49065822,1.517008158,100
HD138914,10000,1328,23.965329,48.38218047,1.197109382,16.03985623,0,14.5388842,7.541511312,11.1641803,1.136278111,100
HD139189,,,,,,,,,,,,
HD139332,10000,1328,20.082634,40.70454044,1.923758185,15.83604561,0,18.65747553,8.433554068,12.79693894,1.647687224,100
HD139536,10000,1328,21.518385,50.0720914,2.348756547,13.11021695,0,14.6048367,6.568505709,11.45043453,1.845158165,100
HD139590,10000,1328,21.785911,50.95750607,1.641923385,13.86968271,0,14.07187949,6.648484092,10.95829662,1.852227629,100
HD139710,10000,1328,19.091658,49.53267672,1.730515192,13.16695214,0,15.91142731,6.554772459,11.47895583,1.624700343,100
HD139879,10000,1328,17.894686,40.30486715,1.786856796,15.65188411,0,19.56961397,8.476786434,12.41762185,1.792369684,100
HD140785,10000,1328,21.774967,48.88626302,1.576464044,14.41509081,0,15.04742977,7.025494367,11.50668086,1.542577132,100
HD140901,10000,1328,20.570755,48.81382739,1.692665688,13.70351725,0,15.81102056,7.043522728,11.20169199,1.733754401,100
HD141128,10000,1328,23.013601,50.48172003,1.816822269,14.03403916,0,13.75007349,6.645569973,11.4297588,1.842016279,100
HD141597,,,,,,,,,,,,
HD141598,,,,,,,,,,,,
HD141624,,,,,,,,,,,,
HD141937,10000,1328,21.364776,49.30808251,1.657695176,14.06991958,0,15.08611935,6.8340539,11.48279948,1.561329991,100
HD142,10000,1328,18.482951,52.94818873,2.317887074,12.66364695,0,14.78613505,6.524739821,8.670709474,2.0886929,100
HD142022A,,,,,,,,,,,,
HD142709,10000,1328,26.255599,46.01140388,1.668616493,15.43372033,0,15.34593572,7.957140815,12.16645539,1.416727377,100
HD142879,10000,1328,19.019745,49.34966137,1.780500907,13.11707668,0,15.95054866,6.673500208,11.38296206,1.745750109,100
HD143114,,,,,,,,,,,,
HD143295,10000,1328,17.22808,49.48604983,1.737530783,12.33288281,0,16.94670842,6.364345399,11.4810098,1.651472954,100
HD143638,10000,1328,19.155605,48.53197907,1.941370611,13.23240437,0,16.32125454,6.895187139,11.43699819,1.640806087,100
HD14374,10000,1328,19.126618,49.06858518,1.830439255,13.13336169,0,16.16067101,6.680141355,11.48718913,1.639612366,100
HD143790,10000,1328,23.559446,52.37384266,1.669569135,13.97945392,0,12.65146921,6.473735273,10.83011952,2.021810283,100
HD144342,10000,1328,20.221313,48.78524012,1.732721449,13.41882494,0,16.02692819,6.908043445,11.37816504,1.750076827,100
HD144411,10000,1328,20.94988,46.13362392,1.625292881,13.98740761,0,17.38402202,7.643168532,11.77791408,1.448570959,100
HD144497,10000,1328,20.294266,47.59769634,1.689394191,13.5027937,0,16.9097035,7.10707189,11.62000159,1.573338789,100
HD14452,10000,1328,29.628243,38.54342907,2.04142733,15.17885923,0,16.0623152,7.701247387,18.70821228,1.764509502,100
HD144585,10000,1328,24.798478,48.92523398,1.60740723,15.49265703,0,14.5331339,7.609699463,10.27832681,1.553541583,100
HD144589,10000,1328,22.312696,53.10430481,1.893859695,13.25421319,0,12.50933448,6.16613016,10.96783347,2.104324198,100
HD144628,,,,,,,,,,,,
HD144846,10000,1328,19.501666,48.68703548,1.857714094,12.87862953,0,16.5806081,6.907249936,11.23905127,1.849711588,100
HD144880,,,,,,,,,,,,
HD145344,,,,,,,,,,,,
HD145377,10000,1328,21.453665,49.41802423,1.753856591,14.10792662,0,14.85924652,6.730697118,11.65306516,1.47718376,100
HD145417,,,,,,,,,,,,
HD145598,,,,,,,,,,,,
